event_id,source,title,summary,url,published_at,ingested_at,category,language,location,author,entities,sentiment,relevance_score
evt_000758,ESPN,Bloomberg announces scientist after review,Short abstract 758,https://publisher.io/article/382146,2025-08-31 08:26:37.732433+00:00,2025-08-31 17:10:37.732433+00:00,economy,fr,IN,,"{""key"": ""value""}",0.7985257180650961,0.30567775477297304
evt_000759,TechCrunch,NYTimes announces startup amid growth,Short abstract 759,https://publisher.io/article/718103,2025-09-01 05:24:37.732433+00:00,2025-09-01 18:15:37.732433+00:00,politics,fr,US,Staff Writer,"{""key"": ""value""}",0.753356883990359,0.21118104431550502
evt_000760,CNN,Bloomberg announces chip citing demand,Short abstract 760,https://publisher.io/article/654849,2025-08-31 19:59:37.732433+00:00,2025-09-01 06:42:37.732433+00:00,business,fr,BR,Staff Writer,"{""key"": ""value""}",-0.484921547827647,0.061561461910627
evt_000761,The Verge,Bloomberg secures chip in partnership,Short abstract 761,https://publisher.io/article/419084,2025-08-30 23:52:37.732433+00:00,2025-08-31 08:42:37.732433+00:00,entertainment,en,FR,,"{""key"": ""value""}",0.018534348908440003,0.173240058560115
evt_000762,AP News,AP News reports scientist amid growth,Short abstract 762,https://site.net/article/139642,2025-09-01 23:30:37.732433+00:00,2025-09-02 10:00:37.732433+00:00,business,fr,FR,Staff Writer,"{""key"": ""value""}",0.750036911330284,0.260341321884681
evt_000763,Bloomberg,Al Jazeera secures team citing demand,Short abstract 763,https://publisher.io/article/511882,2025-09-02 09:29:37.732433+00:00,2025-09-02 10:38:37.732433+00:00,world,en,DE,Staff Writer,"[""ai"", ""economy""]",-0.5999765201632551,0.526003101956258
evt_000764,BBC,Reuters announces scientist following earnings,Short abstract 764,https://news.com/article/190826,2025-09-02 15:21:37.732433+00:00,2025-09-02 17:17:37.732433+00:00,science,,FR,,"{""key"": ""value""}",-0.568662668517922,0.453411063407937
evt_000765,BBC,Reuters reports AI model as season starts,Short abstract 765,https://publisher.io/article/635407,2025-09-02 09:48:37.732433+00:00,2025-09-02 10:21:37.732433+00:00,business,es,US,Staff Writer,"{""key"": ""value""}",,0.48760960919315205
evt_000766,Bloomberg,The Verge investigates vaccine as season starts,Short abstract 766,https://news.com/article/111155,2025-08-31 10:07:37.732433+00:00,2025-08-31 11:29:37.732433+00:00,business,en,AU,,"[""ai"", ""economy""]",0.6209865448749511,0.523743081436447
evt_000767,Bloomberg,TechCrunch reveals device in new study,Short abstract 767,https://site.net/article/631045,2025-09-02 01:27:37.732433+00:00,2025-09-02 06:21:37.732433+00:00,business,fr,FR,Staff Writer,"{""key"": ""value""}",0.090326804078521,0.33073792096612004
evt_000768,BBC,CNN investigates scientist amid growth,Short abstract 768,https://media.org/article/637754,2025-09-01 03:14:37.732433+00:00,2025-09-01 07:13:37.732433+00:00,politics,,,Staff Writer,"[""ai"", ""economy""]",-0.8576838508495811,0.082474482498247
evt_000769,CNN,Bloomberg wins government as season starts,Short abstract 769,https://news.com/article/349223,2025-08-31 07:15:37.732433+00:00,2025-08-31 13:47:37.732433+00:00,science,fr,GB,,"[""ai"", ""economy""]",0.34577102903990203,0.34838309240798104
evt_000770,AP News,CNN secures AI model amid growth,Short abstract 770,https://site.net/article/877592,2025-09-01 15:33:37.732433+00:00,2025-09-01 21:27:37.732433+00:00,business,es,,Staff Writer,"[""ai"", ""economy""]",0.06226653903574401,0.156979501659749
evt_000771,TechCrunch,The Verge debuts economy in partnership,Short abstract 771,https://site.net/article/825183,2025-08-30 19:48:37.732433+00:00,2025-08-30 23:02:37.732433+00:00,world,en,US,Staff Writer,"[""ai"", ""economy""]",-0.552390394943313,0.431450575918476
evt_000772,Bloomberg,Bloomberg reports device following earnings,Short abstract 772,https://media.org/article/413039,2025-09-02 02:52:37.732433+00:00,2025-09-02 10:50:37.732433+00:00,science,es,IN,,"[""ai"", ""economy""]",0.10436575908970701,0.36122207834678605
evt_000773,ESPN,NYTimes secures vaccine in new study,Short abstract 773,https://media.org/article/243558,2025-09-02 00:57:37.732433+00:00,2025-09-02 03:36:37.732433+00:00,entertainment,es,,,"[""ai"", ""economy""]",0.43858930205397606,0.19553906649878103
evt_000774,CNN,Reuters investigates device as season starts,Short abstract 774,https://example.com/article/918265,2025-08-30 20:14:37.732433+00:00,2025-08-31 00:39:37.732433+00:00,world,en,US,Staff Writer,"{""key"": ""value""}",-0.016413633557969,0.20056975172757802
evt_000775,Bloomberg,TechCrunch expands startup after review,Short abstract 775,https://publisher.io/article/670817,2025-08-30 23:47:37.732433+00:00,2025-08-31 11:48:37.732433+00:00,world,fr,BR,Staff Writer,"[""ai"", ""economy""]",0.029608409545976003,0.451818724463775
evt_000776,AP News,CNN secures chip in partnership,Short abstract 776,https://site.net/article/348700,2025-09-02 04:06:37.732433+00:00,2025-09-02 04:25:37.732433+00:00,world,en,FR,Staff Writer,"[""ai"", ""economy""]",-0.683885646937145,0.160202213015972
evt_000777,CNN,AP News expands device as season starts,Short abstract 777,https://site.net/article/504076,2025-08-31 04:33:37.732433+00:00,2025-08-31 07:17:37.732433+00:00,economy,en,FR,,"{""key"": ""value""}",0.34386724873226204,0.46498295213217705
evt_000778,ESPN,CNN files policy following earnings,Short abstract 778,https://publisher.io/article/730976,2025-08-31 13:32:37.732433+00:00,2025-08-31 15:15:37.732433+00:00,finance,,CA,Staff Writer,"[""ai"", ""economy""]",0.058677291124449006,0.10321903929461101
evt_000779,CNN,Al Jazeera reveals chip after review,Short abstract 779,https://site.net/article/561253,2025-08-31 12:25:37.732433+00:00,2025-08-31 17:04:37.732433+00:00,world,en,,Staff Writer,"[""ai"", ""economy""]",,0.36918645122988003
evt_000780,TechCrunch,Al Jazeera secures policy amid growth,Short abstract 780,https://media.org/article/694200,2025-08-31 17:00:37.732433+00:00,2025-08-31 22:31:37.732433+00:00,technology,en,,Staff Writer,"[""ai"", ""economy""]",-0.013824104204854,0.07356123638058401
evt_000781,CNN,CNN launches AI model as season starts,Short abstract 781,https://media.org/article/518481,2025-08-31 00:16:37.732433+00:00,2025-08-31 08:55:37.732433+00:00,health,,AU,Staff Writer,"[""ai"", ""economy""]",0.542613064606937,0.24728917836813702
evt_000782,Reuters,BBC files chip in new study,Short abstract 782,https://media.org/article/495929,2025-09-02 10:29:37.732433+00:00,2025-09-02 15:05:37.732433+00:00,,,DE,Staff Writer,"[""ai"", ""economy""]",-0.007583712958502,0.37498342128206
evt_000783,The Verge,Reuters files policy amid growth,Short abstract 783,https://publisher.io/article/320963,2025-09-02 01:55:37.732433+00:00,2025-09-02 10:30:37.732433+00:00,health,es,AU,Staff Writer,"{""key"": ""value""}",0.252023015909292,0.26330250903621
evt_000784,Bloomberg,The Verge reveals team after review,Short abstract 784,https://media.org/article/497383,2025-09-02 04:17:37.732433+00:00,2025-09-02 10:37:37.732433+00:00,business,fr,US,,"[""ai"", ""economy""]",0.019598594562084,0.402230498059413
evt_000785,Bloomberg,Al Jazeera wins chip as season starts,Short abstract 785,https://site.net/article/769885,2025-09-01 19:13:37.732433+00:00,2025-09-02 07:52:37.732433+00:00,technology,en,,Staff Writer,"[""ai"", ""economy""]",-0.036467261580339,0.10819045917901701
evt_000786,Al Jazeera,Reuters wins policy amid growth,Short abstract 786,https://site.net/article/795625,2025-09-02 07:15:37.732433+00:00,2025-09-02 07:53:37.732433+00:00,business,es,BR,,"{""key"": ""value""}",-0.6083782721013471,0.396980602440597
evt_000787,The Verge,CNN investigates startup citing demand,Short abstract 787,https://publisher.io/article/793588,2025-09-01 08:10:37.732433+00:00,2025-09-01 18:43:37.732433+00:00,world,en,FR,Staff Writer,"[""ai"", ""economy""]",-0.5059355092886071,0.16071605081394302
evt_000788,BBC,Reuters files chip after review,Short abstract 788,https://news.com/article/189837,2025-09-02 06:52:37.732433+00:00,2025-09-02 10:38:37.732433+00:00,sports,en,CA,Staff Writer,"{""key"": ""value""}",0.6482457456630281,0.29029048860453505
evt_000789,CNN,Al Jazeera debuts policy in new study,Short abstract 789,https://news.com/article/503394,2025-09-01 02:28:37.732433+00:00,2025-09-01 14:00:37.732433+00:00,finance,,AU,Staff Writer,"{""key"": ""value""}",0.44965892023323506,0.17066839957930702
evt_000790,AP News,ESPN files device citing demand,Short abstract 790,https://publisher.io/article/533662,2025-09-01 09:51:37.732433+00:00,2025-09-01 09:57:37.732433+00:00,politics,fr,FR,Staff Writer,"[""ai"", ""economy""]",,0.11677692488558301
evt_000791,The Verge,CNN secures chip amid growth,Short abstract 791,https://example.com/article/347713,2025-09-01 06:01:37.732433+00:00,2025-09-01 15:06:37.732433+00:00,business,en,US,Staff Writer,"[""ai"", ""economy""]",,0.266944726662649
evt_000792,TechCrunch,Al Jazeera wins policy in new study,Short abstract 792,https://media.org/article/927885,2025-09-01 13:25:37.732433+00:00,2025-09-01 23:52:37.732433+00:00,technology,es,IN,Staff Writer,"{""key"": ""value""}",-0.298144141535566,0.21971638949069103
evt_000793,Al Jazeera,AP News investigates government after review,Short abstract 793,https://example.com/article/750359,2025-09-02 10:43:37.732433+00:00,2025-09-02 20:48:37.732433+00:00,,es,CA,,"{""key"": ""value""}",0.864742744104204,0.163331866614563
evt_000794,TechCrunch,CNN investigates startup in new study,Short abstract 794,https://site.net/article/891995,2025-08-31 15:40:37.732433+00:00,2025-08-31 17:05:37.732433+00:00,world,en,IN,Staff Writer,"{""key"": ""value""}",-0.303888692168715,0.21362197259669102
evt_000795,BBC,Bloomberg launches startup after review,Short abstract 795,https://media.org/article/406083,2025-09-01 06:55:37.732433+00:00,2025-09-01 09:59:37.732433+00:00,technology,en,AU,Staff Writer,"[""ai"", ""economy""]",-0.290971733906478,0.285096720888731
evt_000796,Al Jazeera,CNN reports device after review,Short abstract 796,https://media.org/article/324748,2025-08-31 10:31:37.732433+00:00,2025-08-31 10:58:37.732433+00:00,entertainment,fr,,,"{""key"": ""value""}",0.132274136916049,0.233646673596054
evt_000797,Reuters,AP News launches startup in partnership,Short abstract 797,https://news.com/article/704364,2025-09-01 07:28:37.732433+00:00,2025-09-01 12:39:37.732433+00:00,health,fr,IN,,"{""key"": ""value""}",0.462622180824855,0.47045251041440905
evt_000798,BBC,NYTimes files startup citing demand,Short abstract 798,https://publisher.io/article/609946,2025-09-02 05:06:37.732433+00:00,2025-09-02 05:49:37.732433+00:00,finance,,BR,Staff Writer,"[""ai"", ""economy""]",-0.042904707528962006,0.285522473174178
evt_000799,The Verge,Bloomberg files chip after review,Short abstract 799,https://example.com/article/165570,2025-09-02 00:25:37.732433+00:00,2025-09-02 09:54:37.732433+00:00,world,en,BR,Staff Writer,"{""key"": ""value""}",-0.22424740234146,0.25465473579381104
evt_000800,BBC,TechCrunch investigates market citing demand,Short abstract 800,https://media.org/article/279037,2025-09-01 22:45:37.732433+00:00,2025-09-02 10:00:37.732433+00:00,health,,BR,Staff Writer,"[""ai"", ""economy""]",0.5257942479282051,0.6375511847156411
evt_000801,NYTimes,BBC reveals vaccine in new study,Short abstract 801,https://media.org/article/472426,2025-08-31 08:17:37.732433+00:00,2025-08-31 08:49:37.732433+00:00,economy,fr,AU,Staff Writer,"[""ai"", ""economy""]",-0.805339796513294,0.32883216620667005
evt_000802,ESPN,AP News announces startup amid growth,Short abstract 802,https://site.net/article/286220,2025-08-31 15:09:37.732433+00:00,2025-09-01 00:17:37.732433+00:00,world,,GB,,"{""key"": ""value""}",0.8999026659529661,0.05570483168325101
evt_000803,CNN,Al Jazeera announces government amid growth,Short abstract 803,https://example.com/article/192081,2025-09-01 12:03:37.732433+00:00,2025-09-01 12:54:37.732433+00:00,technology,es,IN,,"{""key"": ""value""}",-0.011659854936074,0.28309444174951903
evt_000804,Bloomberg,AP News launches market following earnings,Short abstract 804,https://media.org/article/678796,2025-08-31 02:13:37.732433+00:00,2025-08-31 10:54:37.732433+00:00,economy,en,IN,Staff Writer,"[""ai"", ""economy""]",0.253585342250699,0.19430693857004402
evt_000805,CNN,The Verge expands economy in partnership,Short abstract 805,https://media.org/article/279660,2025-09-02 00:59:37.732433+00:00,2025-09-02 06:50:37.732433+00:00,politics,es,,Staff Writer,"{""key"": ""value""}",,0.45874906538973304
evt_000806,BBC,Al Jazeera wins market in new study,Short abstract 806,https://example.com/article/427183,2025-09-01 03:58:37.732433+00:00,2025-09-01 08:47:37.732433+00:00,economy,es,US,,"[""ai"", ""economy""]",-0.20834216032976002,0.39174070544785305
evt_000807,TechCrunch,Reuters reports vaccine after review,Short abstract 807,https://media.org/article/236851,2025-09-02 07:53:37.732433+00:00,2025-09-02 09:48:37.732433+00:00,business,en,AU,Staff Writer,"{""key"": ""value""}",0.6886161285951931,0.206142703823672
evt_000808,TechCrunch,BBC debuts AI model amid growth,Short abstract 808,https://example.com/article/497041,2025-09-02 00:20:37.732433+00:00,2025-09-02 03:32:37.732433+00:00,health,en,AU,Staff Writer,"[""ai"", ""economy""]",,0.286985118987562
evt_000809,CNN,NYTimes wins AI model as season starts,Short abstract 809,https://example.com/article/730727,2025-09-01 03:15:37.732433+00:00,2025-09-01 04:20:37.732433+00:00,,fr,IN,,"{""key"": ""value""}",0.314030036090837,0.5778966583326061
evt_000810,TechCrunch,NYTimes expands government after review,Short abstract 810,https://site.net/article/789265,2025-08-31 07:34:37.732433+00:00,2025-08-31 19:22:37.732433+00:00,finance,en,CA,Staff Writer,"[""ai"", ""economy""]",0.033315841012049,0.32159949888181605
evt_000811,NYTimes,CNN files government citing demand,Short abstract 811,https://example.com/article/484660,2025-08-31 21:34:37.732433+00:00,2025-08-31 21:50:37.732433+00:00,entertainment,en,AU,,"[""ai"", ""economy""]",0.19941370093332503,0.141571432392626
evt_000812,Bloomberg,BBC expands team after review,Short abstract 812,https://example.com/article/343013,2025-08-31 01:57:37.732433+00:00,2025-08-31 06:09:37.732433+00:00,business,,DE,Staff Writer,"[""ai"", ""economy""]",0.8248654622107451,0.439652120219847
evt_000813,Reuters,NYTimes secures device as season starts,Short abstract 813,https://example.com/article/466113,2025-09-01 09:10:37.732433+00:00,2025-09-01 17:27:37.732433+00:00,technology,en,FR,Staff Writer,"{""key"": ""value""}",0.27811922575522,0.140256167322516
evt_000814,BBC,The Verge investigates government in partnership,Short abstract 814,https://news.com/article/774833,2025-09-02 09:35:37.732433+00:00,2025-09-02 10:22:37.732433+00:00,health,fr,DE,Staff Writer,"[""ai"", ""economy""]",,0.276633019425753
evt_000815,CNN,The Verge launches government in new study,Short abstract 815,https://publisher.io/article/136291,2025-08-30 15:13:37.732433+00:00,2025-08-30 22:24:37.732433+00:00,technology,es,DE,Staff Writer,"{""key"": ""value""}",0.288398943633472,0.650837781272788
evt_000816,ESPN,AP News launches market as season starts,Short abstract 816,https://media.org/article/726148,2025-08-31 12:55:37.732433+00:00,2025-08-31 22:43:37.732433+00:00,,es,US,Staff Writer,"{""key"": ""value""}",0.811930351643775,0.49696844737647206
evt_000817,BBC,Al Jazeera wins economy in partnership,Short abstract 817,https://example.com/article/920288,2025-08-31 00:46:37.732433+00:00,2025-08-31 12:58:37.732433+00:00,,fr,IN,Staff Writer,"{""key"": ""value""}",0.027995302982599002,0.304890761181972
evt_000818,BBC,The Verge launches startup citing demand,Short abstract 818,https://publisher.io/article/858187,2025-09-01 20:25:37.732433+00:00,2025-09-02 08:29:37.732433+00:00,business,en,IN,,"[""ai"", ""economy""]",0.036233822336501,0.297263046791352
evt_000819,Bloomberg,Al Jazeera expands team as season starts,Short abstract 819,https://news.com/article/560804,2025-09-02 04:32:37.732433+00:00,2025-09-02 17:03:37.732433+00:00,health,,US,Staff Writer,"[""ai"", ""economy""]",0.040413489797178,0.332757422347263
evt_000820,AP News,AP News announces chip in partnership,Short abstract 820,https://publisher.io/article/724313,2025-08-31 10:45:37.732433+00:00,2025-08-31 11:55:37.732433+00:00,politics,fr,IN,Staff Writer,"[""ai"", ""economy""]",-0.08735381067455501,0.7874628070783951
evt_000821,Al Jazeera,TechCrunch investigates team in partnership,Short abstract 821,https://media.org/article/301423,2025-08-30 16:39:37.732433+00:00,2025-08-30 23:04:37.732433+00:00,,fr,US,Staff Writer,"{""key"": ""value""}",-0.502971236100324,0.12102609690468401
,Reuters,Al Jazeera reveals chip amid growth,Short abstract 822,https://example.com/article/999097,2025-09-01 10:54:37.732433+00:00,2025-09-01 12:35:37.732433+00:00,sports,,DE,Staff Writer,"{""key"": ""value""}",,0.19538161436450202
evt_000823,CNN,Reuters wins scientist in new study,Short abstract 823,https://media.org/article/150862,2025-09-02 02:34:37.732433+00:00,2025-09-02 04:25:37.732433+00:00,health,,,Staff Writer,"[""ai"", ""economy""]",-0.796542215803376,0.44271717505539904
evt_000824,NYTimes,Al Jazeera reveals market citing demand,Short abstract 824,https://media.org/article/414341,2025-08-31 10:35:37.732433+00:00,2025-08-31 20:43:37.732433+00:00,,en,,Staff Writer,"[""ai"", ""economy""]",-0.875856968313918,0.08273475023778701
evt_000825,Bloomberg,ESPN wins vaccine after review,Short abstract 825,https://example.com/article/833406,2025-08-30 16:52:37.732433+00:00,2025-08-30 23:06:37.732433+00:00,science,fr,CA,,"{""key"": ""value""}",-0.885937163724802,0.34075543848468204
evt_000826,TechCrunch,NYTimes debuts startup as season starts,Short abstract 826,https://example.com/article/604633,2025-08-30 21:35:37.732433+00:00,2025-08-30 23:17:37.732433+00:00,politics,en,,Staff Writer,"{""key"": ""value""}",0.12448813298793301,0.429366338887106
evt_000827,Al Jazeera,Bloomberg reports chip as season starts,Short abstract 827,https://example.com/article/919033,2025-08-31 02:43:37.732433+00:00,2025-08-31 05:42:37.732433+00:00,technology,en,US,Staff Writer,"{""key"": ""value""}",0.34566624418311803,0.20004181500787002
evt_000828,Al Jazeera,BBC secures market after review,Short abstract 828,https://example.com/article/376349,2025-08-30 23:46:37.732433+00:00,2025-08-31 11:07:37.732433+00:00,entertainment,en,FR,,"[""ai"", ""economy""]",-0.39021897364901303,0.30843365686739205
evt_000829,Bloomberg,CNN expands policy following earnings,Short abstract 829,https://example.com/article/114523,2025-09-01 06:51:37.732433+00:00,2025-09-01 08:50:37.732433+00:00,politics,fr,IN,Staff Writer,"{""key"": ""value""}",-0.333381489061289,0.503997533532213
evt_000830,The Verge,The Verge wins government in new study,Short abstract 830,https://publisher.io/article/699325,2025-09-01 02:31:37.732433+00:00,2025-09-01 04:20:37.732433+00:00,entertainment,es,AU,Staff Writer,"{""key"": ""value""}",-0.29534599494685204,0.409480963434373
evt_000831,BBC,NYTimes announces market as season starts,Short abstract 831,https://publisher.io/article/638210,2025-08-31 11:47:37.732433+00:00,2025-08-31 17:45:37.732433+00:00,business,en,GB,,"[""ai"", ""economy""]",0.37486766901962604,0.272031886204679
evt_000832,NYTimes,TechCrunch secures market amid growth,Short abstract 832,https://example.com/article/384999,2025-08-31 05:19:37.732433+00:00,2025-08-31 07:29:37.732433+00:00,politics,en,BR,Staff Writer,"{""key"": ""value""}",0.270253537151993,0.123188738979357
evt_000833,Reuters,TechCrunch files device as season starts,Short abstract 833,https://publisher.io/article/857371,2025-08-31 14:15:37.732433+00:00,2025-08-31 14:20:37.732433+00:00,,fr,GB,,"[""ai"", ""economy""]",0.345280974789951,0.1391971932895
evt_000834,Bloomberg,AP News debuts scientist following earnings,Short abstract 834,https://news.com/article/249789,2025-09-02 11:24:37.732433+00:00,2025-09-02 22:43:37.732433+00:00,technology,en,IN,Staff Writer,"{""key"": ""value""}",-0.095276070740248,0.6210298122348821
evt_000835,Bloomberg,Bloomberg files policy amid growth,Short abstract 835,https://site.net/article/784978,2025-08-30 17:22:37.732433+00:00,2025-08-31 04:51:37.732433+00:00,,en,BR,Staff Writer,"[""ai"", ""economy""]",-0.194856531167272,0.11432562121277301
evt_000836,ESPN,NYTimes investigates vaccine in partnership,Short abstract 836,https://publisher.io/article/270631,2025-08-31 16:53:37.732433+00:00,2025-09-01 03:14:37.732433+00:00,economy,es,US,,"{""key"": ""value""}",-0.396641960691678,0.156974802336822
evt_000837,The Verge,ESPN secures policy in partnership,Short abstract 837,https://news.com/article/247821,2025-08-31 21:52:37.732433+00:00,2025-09-01 02:42:37.732433+00:00,politics,fr,US,Staff Writer,"{""key"": ""value""}",0.8194836289067161,0.18280013698825
evt_000838,NYTimes,Bloomberg files market citing demand,Short abstract 838,https://site.net/article/932216,2025-09-02 14:54:37.732433+00:00,2025-09-02 15:53:37.732433+00:00,politics,en,IN,,"[""ai"", ""economy""]",-0.5380222184680581,0.281050471569653
evt_000839,CNN,CNN files scientist after review,Short abstract 839,https://publisher.io/article/313152,2025-09-01 01:33:37.732433+00:00,2025-09-01 01:58:37.732433+00:00,sports,fr,IN,Staff Writer,"{""key"": ""value""}",,0.118313489437809
evt_000840,CNN,ESPN investigates device following earnings,Short abstract 840,https://media.org/article/153633,2025-08-31 10:44:37.732433+00:00,2025-08-31 12:12:37.732433+00:00,world,en,BR,Staff Writer,"[""ai"", ""economy""]",0.224737111572576,0.42632755760663005
evt_000841,Al Jazeera,The Verge debuts economy following earnings,Short abstract 841,https://publisher.io/article/156332,2025-09-02 09:27:37.732433+00:00,2025-09-02 14:39:37.732433+00:00,world,en,IN,Staff Writer,"{""key"": ""value""}",0.10062379883698001,0.450197393637756
evt_000842,AP News,NYTimes secures vaccine as season starts,Short abstract 842,https://media.org/article/569381,2025-08-31 21:01:37.732433+00:00,2025-08-31 21:22:37.732433+00:00,world,en,CA,Staff Writer,"[""ai"", ""economy""]",0.32852168204700405,0.27449676930592903
evt_000843,BBC,Al Jazeera investigates vaccine after review,Short abstract 843,https://site.net/article/360191,2025-08-31 16:01:37.732433+00:00,2025-08-31 18:17:37.732433+00:00,technology,en,IN,,"{""key"": ""value""}",-0.294057795023909,0.35874623218669505
evt_000844,The Verge,CNN launches device amid growth,Short abstract 844,https://publisher.io/article/669190,2025-08-31 04:29:37.732433+00:00,2025-08-31 08:34:37.732433+00:00,economy,en,AU,Staff Writer,"{""key"": ""value""}",0.926465956279744,0.316769520381221
evt_000845,Bloomberg,ESPN secures startup in partnership,Short abstract 845,https://publisher.io/article/479924,2025-09-01 17:08:37.732433+00:00,2025-09-01 19:23:37.732433+00:00,world,en,,Staff Writer,"{""key"": ""value""}",0.197392282584015,0.40361341404072804
evt_000846,CNN,CNN expands government in partnership,Short abstract 846,https://media.org/article/564206,2025-08-31 04:51:37.732433+00:00,2025-08-31 14:03:37.732433+00:00,technology,es,FR,Staff Writer,"{""key"": ""value""}",0.820861677013889,0.165605426192573
evt_000847,The Verge,Bloomberg files scientist following earnings,Short abstract 847,https://media.org/article/314967,2025-08-30 21:07:37.732433+00:00,2025-08-31 07:52:37.732433+00:00,world,,,Staff Writer,"{""key"": ""value""}",-0.105739943032643,0.520643247419587
evt_000848,Bloomberg,CNN announces device in new study,Short abstract 848,https://example.com/article/551252,2025-09-01 20:54:37.732433+00:00,2025-09-02 04:10:37.732433+00:00,health,,DE,Staff Writer,"[""ai"", ""economy""]",0.580993249405486,0.34493817411785205
evt_000849,CNN,The Verge investigates chip amid growth,Short abstract 849,https://publisher.io/article/261430,2025-08-31 15:21:37.732433+00:00,2025-09-01 00:56:37.732433+00:00,world,,CA,Staff Writer,"{""key"": ""value""}",-0.388944350212093,0.31685949644565203
evt_000850,Al Jazeera,BBC debuts startup citing demand,Short abstract 850,https://publisher.io/article/280424,2025-08-31 14:01:37.732433+00:00,2025-09-01 02:59:37.732433+00:00,business,,FR,Staff Writer,"{""key"": ""value""}",-0.39871395691252404,0.140966383900928
evt_000851,CNN,Reuters launches market after review,Short abstract 851,https://publisher.io/article/783125,2025-08-31 21:46:37.732433+00:00,2025-09-01 00:27:37.732433+00:00,world,es,CA,Staff Writer,"[""ai"", ""economy""]",0.7677158812528391,0.13123672815119902
evt_000852,NYTimes,BBC expands team after review,Short abstract 852,https://news.com/article/223158,2025-08-31 03:59:37.732433+00:00,2025-08-31 08:35:37.732433+00:00,finance,,AU,,"{""key"": ""value""}",-0.09190168911207901,0.15436518655803103
evt_000853,Al Jazeera,Bloomberg reports policy in new study,Short abstract 853,,2025-08-31 23:59:37.732433+00:00,2025-09-01 12:10:37.732433+00:00,business,,DE,Staff Writer,"[""ai"", ""economy""]",-0.005095618842942001,0.5945813468472311
evt_000854,Bloomberg,BBC reveals team amid growth,Short abstract 854,https://example.com/article/730722,2025-08-31 05:49:37.732433+00:00,2025-08-31 17:26:37.732433+00:00,,fr,GB,,"{""key"": ""value""}",0.576750721266138,0.52999967572557
evt_000855,AP News,NYTimes reports economy in partnership,Short abstract 855,https://news.com/article/287223,2025-09-01 20:27:37.732433+00:00,2025-09-01 20:35:37.732433+00:00,sports,en,IN,,"{""key"": ""value""}",-0.32660386645051503,0.396383881760684
evt_000856,TechCrunch,NYTimes wins government amid growth,Short abstract 856,https://site.net/article/668863,2025-09-01 16:08:37.732433+00:00,2025-09-02 00:38:37.732433+00:00,entertainment,fr,US,Staff Writer,"[""ai"", ""economy""]",-0.207401588634599,0.340935441070055
evt_000857,ESPN,Al Jazeera files scientist in partnership,Short abstract 857,https://example.com/article/873187,2025-08-31 05:11:37.732433+00:00,2025-08-31 05:21:37.732433+00:00,politics,en,DE,,"{""key"": ""value""}",0.24509613488334,0.45877825215016504
evt_000858,AP News,NYTimes reports government in new study,Short abstract 858,,2025-08-31 18:52:37.732433+00:00,2025-09-01 02:02:37.732433+00:00,business,en,FR,Staff Writer,"{""key"": ""value""}",-0.113589140045092,0.48378209240039505
evt_000859,CNN,Bloomberg reports startup in new study,Short abstract 859,https://publisher.io/article/865499,2025-09-02 03:09:37.732433+00:00,2025-09-02 14:39:37.732433+00:00,,en,,,"{""key"": ""value""}",0.769272946177268,0.38149365618412
evt_000860,TechCrunch,ESPN reports device after review,Short abstract 860,https://site.net/article/999816,2025-09-01 22:54:37.732433+00:00,2025-09-01 23:39:37.732433+00:00,science,,AU,Staff Writer,"{""key"": ""value""}",0.188802594586179,0.408138085893372
evt_000861,Reuters,TechCrunch reports scientist in new study,Short abstract 861,https://publisher.io/article/809527,2025-09-01 01:55:37.732433+00:00,2025-09-01 10:38:37.732433+00:00,science,en,,Staff Writer,"{""key"": ""value""}",0.12697727403026401,0.382476427297854
evt_000862,TechCrunch,The Verge secures government after review,Short abstract 862,https://news.com/article/620977,2025-08-31 10:44:37.732433+00:00,2025-08-31 15:20:37.732433+00:00,health,fr,US,Staff Writer,"[""ai"", ""economy""]",,0.16498355865409
evt_000863,ESPN,The Verge launches market in partnership,Short abstract 863,https://media.org/article/208748,2025-09-02 14:33:37.732433+00:00,2025-09-02 14:43:37.732433+00:00,technology,fr,IN,Staff Writer,"[""ai"", ""economy""]",0.059947087907645004,0.429603498547852
evt_000864,TechCrunch,CNN reports AI model in partnership,Short abstract 864,https://media.org/article/610476,2025-09-02 05:46:37.732433+00:00,2025-09-02 17:17:37.732433+00:00,world,en,AU,Staff Writer,"[""ai"", ""economy""]",0.360565699732656,0.5443119131221791
evt_000865,Reuters,AP News expands scientist following earnings,Short abstract 865,https://example.com/article/631452,2025-08-30 16:36:37.732433+00:00,2025-08-31 05:07:37.732433+00:00,world,,CA,Staff Writer,"{""key"": ""value""}",0.100790190601723,0.260997218256116
evt_000866,NYTimes,Reuters expands startup after review,Short abstract 866,https://example.com/article/988620,2025-08-31 14:10:37.732433+00:00,2025-09-01 01:47:37.732433+00:00,sports,,BR,,"{""key"": ""value""}",0.829876507677324,0.172129729150095
evt_000867,Bloomberg,TechCrunch reveals government as season starts,Short abstract 867,https://media.org/article/939162,2025-08-31 17:07:37.732433+00:00,2025-09-01 01:03:37.732433+00:00,business,en,,,"{""key"": ""value""}",,0.348485129255237
evt_000868,AP News,TechCrunch wins economy in partnership,Short abstract 868,https://media.org/article/701820,2025-09-02 13:23:37.732433+00:00,2025-09-02 18:45:37.732433+00:00,science,fr,US,Staff Writer,"{""key"": ""value""}",-0.11355837030776501,0.46475521208678805
